BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,LOG_BALANCE,LOG_CASH_ADVANCE,LOG_PAYMENTS,CREDIT_UTILIZATION_RATIO,PAYMENT_RATIO,MONTHLY_AVG_PURCHASES,MONTHLY_AVG_PAYMENTS,Cluster,KMeans_Cluster,Agglomerative_Cluster,Agglo_Cluster
133.957441,0.571429,128.5,0.0,128.5,357.492328,0.142857,0.0,0.142857,0.142857,2,1,1500.0,507.934017,37.947135,0.0,7,4.904959476884266,5.881907259531745,6.232318375534523,0.08930496066666666,13.385306084372376,18.357142857142858,72.56200242857143,1,1,0,0
1057.699883,1.0,229.74,216.17,13.57,768.99315,0.5,0.5,0.083333,0.333333,4,7,1500.0,307.755667,393.128829,0.0,12,6.964796908836435,6.646381618704263,5.732550242429613,0.7051332553333334,0.7828366792199817,19.145,25.646305583333334,2,1,0,0
7907.725211,1.0,1685.19,1552.31,132.88,8253.390661,0.833333,0.75,0.166667,0.416667,14,27,18500.0,19841.25737,2025.836483,0.090909,12,8.9757218860797,9.018500539093157,9.895569153096394,0.427444606,9.794106057670401,140.4325,1653.4381141666665,3,0,2,2
61.159113,0.818182,981.49,381.49,600.0,0.0,0.916667,0.833333,0.333333,0.0,0,21,7000.0,873.241146,85.160646,0.4,12,4.12969743633081,0.0,6.773356248354312,0.008737016142857143,10.254045583449425,81.79083333333334,72.7700955,0,2,3,3
1191.749595,1.0,0.0,0.0,0.0,1242.647518,0.0,0.0,0.0,0.166667,2,0,2500.0,387.341388,352.084649,0.0,12,7.084016504844702,7.125803887489995,5.961884818747488,0.476699838,1.1001371093574714,0.0,32.278449,1,1,0,0
15.577506,1.0,143.76,0.0,143.76,0.0,1.0,0.0,0.916667,0.0,0,12,1000.0,124.753548,146.043815,0.3,12,2.80804671619718,0.0,4.834324023293551,0.015577506,0.8542200024013341,11.979999999999999,10.396129,2,2,3,3
2.641101,1.0,9.68,0.0,9.68,0.0,0.083333,0.0,0.083333,0.0,0,1,8000.0,72.282497,17.530337,0.0,12,1.292286108440529,0.0,4.2943217945670025,0.000330137625,4.123280516512604,0.8066666666666666,6.023541416666667,3,2,0,0
4060.710208,0.727273,22500.0,0.0,22500.0,0.0,0.5,0.0,0.416667,0.0,0,12,23000.0,8760.860264,1645.535202,0.0,12,8.309359397399392,0.0,9.078163520289586,0.17655261773913045,5.324018746819857,1875.0,730.0716886666668,0,3,1,1
909.846336,0.875,590.0,590.0,0.0,1557.373205,0.375,0.375,0.0,0.25,5,5,2500.0,750.556869,181.398536,0.0,8,6.814374206852509,7.351397738823616,6.6221468803152606,0.36393853439999996,4.13761260454715,73.75,93.819608625,1,1,0,0
894.357857,1.0,1164.0,0.0,1164.0,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,907.603723,270.413449,0.0,12,6.797223478583518,0.0,6.8119090508295645,0.44717892849999996,3.3563557077370065,97.0,75.63364358333332,2,2,3,3
801.703734,1.0,387.77,0.0,387.77,0.0,0.583333,0.0,0.583333,0.0,0,7,2500.0,1480.676383,1246.237666,0.0,12,6.687985696926886,0.0,7.3009294169636805,0.32068149360000003,1.1881171813338531,32.314166666666665,123.38969858333333,3,2,0,0
267.253822,1.0,2326.71,1333.71,993.0,457.383814,1.0,0.75,0.916667,0.083333,2,27,16000.0,2803.060431,169.41646,1.0,12,5.591933629312383,6.127706855004001,7.938823799634086,0.016703363875000002,16.54538426195424,193.8925,233.58836925,0,2,3,3
291.598301,0.454545,0.0,0.0,0.0,1118.361104,0.0,0.0,0.0,0.083333,2,0,3000.0,1174.005094,85.227184,0.083333,12,5.6788006820073065,7.02051335866757,7.069027761888011,0.09719943366666667,13.775007443634419,0.0,97.83375783333334,1,1,0,0
660.468854,1.0,0.0,0.0,0.0,1334.235174,0.0,0.0,0.0,0.583333,8,0,1700.0,205.396282,195.799861,0.0,12,6.494462898546302,7.196862715619572,5.32979801987927,0.3885110905882353,1.0490113780009274,0.0,17.116356833333334,2,1,0,0
128.365782,1.0,1003.2,816.07,187.13,0.0,1.0,0.916667,0.416667,0.0,0,27,7000.0,1057.647019,203.927038,0.75,12,4.862643911239669,0.0,6.964746974647605,0.018337968857142856,5.186399162037552,83.60000000000001,88.13725158333334,3,2,3,3
3267.962664,1.0,1910.51,0.0,1910.51,0.0,1.0,0.0,1.0,0.0,0,65,3000.0,2553.372888,3339.39289,0.0,12,8.092227985429254,0.0,7.8455620275014635,1.089320888,0.7646218855068593,159.20916666666668,212.781074,0,1,0,0
437.609832,1.0,0.0,0.0,0.0,1340.127945,0.0,0.0,0.0,0.166667,3,0,1200.0,1569.501192,156.935733,0.090909,12,6.083610252513202,7.201266288872105,7.359150077972364,0.36467486,10.000916693714363,0.0,130.791766,1,1,0,0
2701.540547,1.0,0.0,0.0,0.0,932.369762,0.0,0.0,0.0,0.25,4,0,3000.0,1065.255189,1135.449267,0.0,12,7.901947552916075,6.838801437447793,6.971907965382558,0.9005135156666667,0.9381794677753753,0.0,88.77126575,2,1,0,0
2427.756294,1.0,0.0,0.0,0.0,2995.177193,0.0,0.0,0.0,0.25,19,0,5000.0,477.894327,613.519804,0.0,12,7.7951345921448025,8.005092486079143,6.171479961381554,0.48555125879999994,0.7789387137697025,0.0,39.824527249999996,3,1,0,0
239.101942,1.0,750.0,0.0,750.0,1299.253842,0.857143,0.0,0.714286,0.285714,3,6,6500.0,2021.846497,96.572665,0.428571,7,5.481063591491041,7.170314787465198,7.612260955396063,0.03678491415384615,20.936012245287007,107.14285714285714,288.83521385714283,0,2,0,0
1500.810722,1.0,2340.87,1975.55,365.32,0.0,0.916667,0.833333,0.5,0.0,0,31,5500.0,348.740817,431.266392,0.0,12,7.314426807072978,0.0,5.857192357303829,0.2728746767272727,0.8086436213652373,195.0725,29.06173475,1,2,3,3
3425.949762,1.0,0.0,0.0,0.0,2601.134743,0.0,0.0,0.0,0.416667,7,0,4000.0,1114.681017,732.984374,0.0,12,8.139425862298234,7.864087442128303,7.017220275023985,0.8564874405,1.520743219827494,0.0,92.89008475000001,2,1,0,0
103.792136,1.0,1607.84,168.27,1439.57,0.0,1.0,0.083333,1.0,0.0,0,38,7000.0,1563.287264,178.816786,0.833333,12,4.651978730903498,0.0,7.355185576873774,0.014827448,8.742396611468008,133.98666666666665,130.27393866666668,3,2,3,3
1621.345326,1.0,5167.6,4246.5,921.1,0.0,1.0,1.0,0.833333,0.0,0,52,5000.0,2721.870415,523.348392,0.0,12,7.391628113371431,0.0,7.9094419024851765,0.3242690652,5.20087661796045,430.6333333333334,226.82253458333332,0,3,3,3
250.258381,0.727273,486.94,486.94,0.0,1131.986387,0.25,0.25,0.0,0.083333,1,3,4500.0,2837.08595,130.716778,0.333333,12,5.526481816030876,7.032612245951412,7.950885142673656,0.055612973555555556,21.70406885334949,40.57833333333333,236.42382916666668,1,1,0,0
663.394569,0.875,1208.7,1025.94,182.76,0.0,0.875,0.25,0.75,0.0,0,19,1500.0,662.519566,119.295167,0.0,8,6.498876203413135,0.0,6.497558342410565,0.44226304600000005,5.553616149428753,151.0875,82.81494575,2,2,0,0
96.820999,0.272727,928.53,611.04,317.49,148.450478,0.25,0.25,0.166667,0.083333,2,13,3000.0,1827.504821,173.812568,1.0,12,4.5831392676945155,5.006965087118944,7.511253874173327,0.03227366633333333,10.514227147256694,77.3775,152.29206841666667,3,2,0,0
636.142309,1.0,4659.65,3377.15,1282.5,0.0,1.0,0.916667,0.666667,0.0,0,46,6000.0,4622.217377,230.464797,0.25,12,6.456993035644525,0.0,8.43884614364852,0.10602371816666666,20.056066857794338,388.3041666666666,385.1847814166667,0,3,3,3
16115.5964,1.0,684.74,105.3,579.44,4354.002428,1.0,0.083333,1.0,0.583333,15,15,18000.0,3546.06155,5743.736444,0.0,12,9.687604852327922,8.37908044680654,8.173874807315482,0.8953109111111112,0.6173788760283863,57.06166666666667,295.5051291666667,1,0,2,2
5238.915225,1.0,270.0,270.0,0.0,2706.554295,0.166667,0.166667,0.0,0.666667,14,3,6000.0,1259.203988,1197.398596,0.0,12,8.564060598749101,7.9038010322290155,7.139028882079999,0.8731525375,1.051616389234517,22.5,104.93366566666667,2,0,2,2
2172.893325,0.909091,416.74,0.0,416.74,0.0,0.416667,0.0,0.333333,0.0,0,5,3000.0,3905.486286,1080.480612,0.1,12,7.684274997939996,0.0,8.270393600871312,0.724297775,3.6145824761916225,34.72833333333333,325.45719049999997,3,1,0,0
1143.333419,1.0,0.0,0.0,0.0,267.402242,0.0,0.0,0.0,0.083333,1,0,2500.0,588.789066,289.050092,0.0,12,7.0425775796512164,5.592486758266812,6.379764957721713,0.45733336760000004,2.036979341283171,0.0,49.0657555,0,1,0,0
1595.980444,1.0,0.0,0.0,0.0,138.761295,0.0,0.0,0.0,0.333333,4,0,2400.0,351.305519,440.128449,0.0,12,7.375869902679798,4.939935931667247,5.864498750850374,0.6649918516666666,0.7981886192501044,0.0,29.275459916666666,1,1,0,0
288.097302,1.0,2622.6,0.0,2622.6,0.0,1.0,0.0,1.0,0.0,0,12,450.0,2718.47954,2413.233231,0.833333,12,5.666763316567823,0.0,7.908195795392905,0.6402162266666667,1.1264885238106517,218.54999999999998,226.53996166666664,2,2,3,3
7268.70638,1.0,306.91,306.91,0.0,12702.4277,0.272727,0.272727,0.0,1.0,93,4,12000.0,3512.633784,2096.962594,0.0,11,8.891471181816492,9.449627133668663,8.164406047038403,0.6057255316666667,1.6751055999046591,27.900909090909092,319.330344,3,0,2,2
15.449607,0.818182,574.75,0.0,574.75,0.0,1.0,0.0,0.909091,0.0,0,11,1000.0,560.219458,17.826933,0.0,11,2.800301586348489,0.0,6.330112019758389,0.015449607,31.425453722185416,52.25,50.92904163636364,0,2,0,0
1903.274531,0.545455,1813.4,0.0,1813.4,3795.101004,0.5,0.0,0.416667,0.083333,1,14,4000.0,1959.916433,1187.591705,0.0,12,7.551856391407023,8.241729767384262,7.5811672108059165,0.47581863275,1.6503284965265062,151.11666666666667,163.32636941666667,1,1,0,0
1102.63215,1.0,1409.31,1080.18,329.13,0.0,0.666667,0.25,0.583333,0.0,0,13,8500.0,874.024544,274.582036,0.0,12,7.006361973850664,0.0,6.774251936249927,0.1297214294117647,3.1831089780396264,117.4425,72.83537866666667,2,2,0,0
21.881383,1.0,123.48,0.0,123.48,0.0,1.0,0.0,0.833333,0.0,0,6,1500.0,87.868362,88.187856,0.5,6,3.130323610489019,0.0,4.4871561961638475,0.014587588666666667,0.9963771202239003,20.580000000000002,14.644727000000001,3,2,0,0
2.585715,0.090909,70.0,70.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2000.0,396.435632,85.073591,0.0,12,1.2769578962855923,0.0,5.985032988906501,0.0012928575,4.659914167723331,5.833333333333333,33.036302666666664,0,2,0,0
1182.28075,1.0,0.0,0.0,0.0,19.326352,0.0,0.0,0.0,0.090909,1,0,1200.0,254.727472,491.098362,0.0,11,7.076046156194297,3.01191817228677,5.544112314930429,0.9852339583333333,0.5186893129975457,0.0,23.157042909090908,1,1,0,0
66.842287,1.0,908.34,723.02,185.32,0.0,1.0,1.0,0.083333,0.0,0,14,6500.0,788.60284,177.213829,0.5,12,4.21718570258995,0.0,6.671530084870656,0.010283428769230768,4.450007341131374,75.69500000000001,65.71690333333333,2,2,3,3
4476.634442,1.0,0.0,0.0,0.0,6118.973106,0.0,0.0,0.0,0.416667,20,0,6000.0,3395.637883,1532.092391,0.0,12,8.406850159614745,8.719312981052271,8.130541363420509,0.7461057403333332,2.2163401521651447,0.0,282.9698235833333,3,0,2,2
6069.720873,1.0,0.0,0.0,0.0,3189.058341,0.0,0.0,0.0,0.166667,2,0,12000.0,3357.944033,1437.438437,0.0,12,8.71123263696919,8.067794484326388,8.119381927669375,0.50581007275,2.336061111603627,0.0,279.8286694166667,0,0,2,2
536.027158,1.0,0.0,0.0,0.0,1057.951828,0.0,0.0,0.0,0.166667,3,0,1200.0,1326.002237,286.69926,0.0,12,6.286048666786862,6.965034856370376,7.190677720088134,0.4466892983333333,4.625063339891425,0.0,110.50018641666666,1,1,0,0
5044.179003,1.0,966.6,0.0,966.6,774.254505,1.0,0.0,1.0,0.083333,3,48,4500.0,3332.360525,31871.36379,0.0,12,8.526188413426846,6.653191368992375,8.111736240774801,1.1209286673333334,0.10455657144001995,80.55,277.6967104166667,2,0,2,2
97.16839,1.0,1639.92,0.0,1639.92,0.0,1.0,0.0,1.0,0.0,0,12,2150.0,1620.285733,1555.793076,0.083333,12,4.5866842694477095,0.0,7.390974775788693,0.0451946,1.0414532356486719,136.66,135.02381108333333,3,2,3,3
1339.008889,1.0,0.0,0.0,0.0,1982.368623,0.0,0.0,0.0,0.125,1,0,2500.0,1331.706743,232.422715,0.0,8,7.200431526505044,7.592552002822514,7.194967298226216,0.5356035556,5.729675531068467,0.0,166.463342875,0,1,0,0
2786.743524,1.0,231.63,86.63,145.0,0.0,0.5,0.166667,0.25,0.0,0,6,3000.0,711.838166,750.333981,0.0,12,7.932987774822416,0.0,6.569254418494227,0.928914508,0.9486950931521253,19.3025,59.31984716666667,1,1,0,0
28.413136,0.727273,215.94,0.0,215.94,0.0,0.5,0.0,0.5,0.0,0,12,4000.0,331.529307,146.818553,0.777778,12,3.3814413772791108,0.0,5.806727997565072,0.0071032840000000005,2.2580886422440085,17.995,27.62744225,2,2,0,0
37.261373,1.0,498.65,51.05,447.6,0.0,1.0,0.083333,1.0,0.0,0,29,7000.0,487.168856,164.505587,0.666667,12,3.6444408494110827,0.0,6.190661362396723,0.005323053285714286,2.961412222431084,41.55416666666667,40.59740466666667,3,2,3,3
11.116861,1.0,168.0,0.0,168.0,0.0,1.0,0.0,1.0,0.0,0,12,5500.0,154.705191,157.784568,0.083333,12,2.494597953697246,0.0,5.047964418040136,0.0020212474545454545,0.9804836617482136,14.0,12.892099250000001,0,2,3,3
6.420394,0.363636,136.72,0.0,136.72,0.0,0.333333,0.0,0.333333,0.0,0,4,2500.0,361.012758,169.705471,0.8,12,2.0042321555000067,0.0,5.891679454298671,0.0025681576,2.127290038869755,11.393333333333333,30.0843965,1,2,0,0
135.856693,0.75,843.95,198.0,645.95,0.0,0.75,0.25,0.625,0.0,0,25,1200.0,862.494363,113.077567,1.0,8,4.918934341853777,0.0,6.760987369482043,0.11321391083333333,7.627457734388643,105.49375,107.811795375,2,2,0,0
13.792103,0.909091,600.0,600.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4500.0,607.677726,92.393376,0.0,12,2.6940934572839446,0.0,6.4112889420917245,0.0030649117777777775,6.577070265296941,50.0,50.6398105,3,2,0,0
2116.845833,1.0,898.34,0.0,898.34,256.376109,0.916667,0.0,0.916667,0.166667,2,11,2500.0,1786.497369,508.470423,0.0,12,7.658154734560266,5.55053847422648,7.488571802678967,0.8467383331999999,3.5134735241030923,74.86166666666666,148.87478074999999,0,1,0,0
135.794123,0.909091,880.28,0.0,880.28,0.0,0.833333,0.0,0.833333,0.0,0,22,6000.0,1550.332412,178.096603,0.727273,12,4.918477043739305,0.0,7.346869461296229,0.022632353833333337,8.705008326295815,73.35666666666667,129.19436766666666,1,2,3,3
243.182403,1.0,2687.48,398.67,2288.81,0.0,1.0,0.333333,1.0,0.0,0,67,5500.0,2349.060843,176.161796,1.0,12,5.497915499293113,0.0,7.762196497441346,0.044214982363636364,13.334678098990317,223.95666666666668,195.75507025000002,2,2,3,3
7468.01201,1.0,1569.41,796.07,773.34,4500.288676,0.545455,0.454545,0.363636,0.272727,7,10,8700.0,2162.94335,4628.802111,0.0,11,8.918518008335424,8.412119007206094,7.67968746125033,0.8583921850574713,0.4672792869800867,142.67363636363638,196.63121363636364,3,0,2,2
7395.88757,1.0,0.0,0.0,0.0,4507.523293,0.0,0.0,0.0,1.0,31,0,8500.0,2902.821241,2869.727066,0.0,12,8.908814592067191,8.413724949389962,7.973782817920553,0.87010442,1.0115321681257057,0.0,241.90177008333333,0,0,2,2
364.219107,0.818182,142.52,142.52,0.0,654.345476,0.083333,0.083333,0.0,0.25,6,2,2500.0,621.956899,191.258003,0.0,12,5.900497466629316,6.485162540860221,6.434477333408647,0.14568764280000002,3.2519261376999737,11.876666666666667,51.82974158333334,1,1,0,0
53.173349,0.545455,60.0,60.0,0.0,277.129953,0.083333,0.083333,0.0,0.083333,1,1,1200.0,2202.149777,274.519006,0.0,12,3.9921890716465507,5.62808846130126,7.697643332235267,0.04431112416666667,8.021848137538427,5.0,183.51248141666667,2,1,0,0
1173.949821,1.0,785.69,785.69,0.0,0.0,0.416667,0.416667,0.0,0.0,0,8,1200.0,473.659122,619.376955,0.0,12,7.068980720134437,0.0,6.162596908514568,0.9782915175,0.7647348164576128,65.47416666666668,39.471593500000004,3,1,3,3
1543.205532,1.0,1027.57,927.57,100.0,0.0,0.416667,0.333333,0.083333,0.0,0,13,6000.0,319.878647,443.406361,0.0,12,7.342264838305806,0.0,5.771063004923364,0.257200922,0.7214119488015194,85.63083333333333,26.656553916666667,0,1,0,0
467.345479,1.0,46.74,0.0,46.74,0.0,0.166667,0.0,0.166667,0.0,0,2,2500.0,122.054178,206.106505,0.0,12,6.14920622657129,0.0,4.812624729938019,0.1869381916,0.5921898389378831,3.895,10.1711815,1,1,0,0
303.054817,0.636364,894.4,609.4,285.0,0.0,0.636364,0.363636,0.454545,0.0,0,12,4000.0,183.620398,128.25155,0.0,11,5.717208004229638,0.0,5.218301814339121,0.07576370425000001,1.4317206926543966,81.30909090909091,16.692763454545453,2,2,0,0
5481.738308,1.0,0.0,0.0,0.0,8896.92309,0.0,0.0,0.0,1.0,80,0,9000.0,13652.75432,1343.985397,0.0,12,8.609359946378843,9.093573167813235,9.521769804554298,0.6090820342222222,10.15840971968537,0.0,1137.7295266666667,3,0,2,2
1952.189994,1.0,297.59,99.59,198.0,55.219714,0.5,0.083333,0.416667,0.166667,2,7,2500.0,634.780319,658.460719,0.0,12,7.577219209299102,4.029267478307851,6.454853093294859,0.7808759976,0.96403673094431,24.799166666666665,52.898359916666664,0,1,0,0
0.0,0.0,54.85,0.0,54.85,0.0,0.333333,0.0,0.333333,0.0,0,5,5000.0,75.750562,312.343947,0.0,12,0.0,0.0,4.340560708916067,0.0,0.24252290696704296,4.570833333333334,6.312546833333333,1,2,0,0
19.962737,1.0,287.4,0.0,287.4,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,276.339695,167.93554,0.833333,12,3.0427464329888148,0.0,5.625243090591934,0.006654245666666667,1.6455105036134698,23.95,23.028307916666666,2,2,3,3
1773.484195,1.0,0.0,0.0,0.0,1578.889669,0.0,0.0,0.0,0.25,3,0,3000.0,442.578729,616.532252,0.0,12,7.481265065312595,7.365110293835967,6.094875303469905,0.5911613983333334,0.7178517061585937,0.0,36.88156075,3,1,0,0
1734.688041,1.0,0.0,0.0,0.0,158.851964,0.0,0.0,0.0,0.166667,2,0,1800.0,363.842433,612.656741,0.0,12,7.4591591791875445,5.074248161948983,5.899465569966402,0.9637155783333334,0.5938764868662402,0.0,30.320202750000004,0,1,0,0
927.294609,1.0,364.74,151.42,213.32,0.0,0.75,0.166667,0.583333,0.0,0,16,1000.0,442.174198,711.024081,0.0,12,6.833349148999171,0.0,6.093962916229343,0.927294609,0.6218835758391142,30.395,36.847849833333335,1,1,0,0
1248.193121,1.0,40.13,0.0,40.13,0.0,0.083333,0.0,0.083333,0.0,0,1,1750.0,293.330975,343.940892,0.0,12,7.130253118669458,0.0,5.68470489944622,0.713253212,0.8528528646137256,3.3441666666666667,24.44424791666667,2,1,0,0
467.287934,1.0,4327.92,78.0,4249.92,0.0,1.0,0.083333,1.0,0.0,0,13,3000.0,4214.565847,182.841487,0.75,12,6.149083350322646,0.0,8.346539107451862,0.15576264466666667,23.05038050253879,360.66,351.2138205833333,3,3,3,3
1450.959629,0.444444,0.0,0.0,0.0,3419.81768,0.0,0.0,0.0,0.222222,4,0,4000.0,446.092673,747.172775,0.0,9,7.280669391279202,8.137634889199035,6.102765895272953,0.36273990725,0.5970408557779692,0.0,49.56585255555555,0,1,0,0
34.195309,1.0,211.56,0.0,211.56,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,188.66041,153.221194,0.5,12,3.5609128066777553,0.0,5.2452351572164,0.034195309,1.231294477446769,17.63,15.721700833333335,1,2,3,3
3028.512053,1.0,0.0,0.0,0.0,353.51025,0.0,0.0,0.0,0.583333,10,0,3000.0,820.085077,1187.871281,0.0,12,8.016156846921444,5.87073725951751,6.710626730149392,1.0095040176666665,0.6903821063083686,0.0,68.34042308333333,2,1,0,0
886.65747,1.0,1440.48,1440.48,0.0,0.0,1.0,1.0,0.0,0.0,0,13,1800.0,309.644014,291.857209,0.0,12,6.788585936596471,0.0,5.738647607049946,0.49258748333333335,1.0609435177597413,120.04,25.803667833333336,3,2,3,3
692.529504,1.0,404.0,404.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,6400.0,787.236366,201.135008,0.0,12,6.541793782469254,0.0,6.669798001732608,0.108207735,3.9139698942911023,33.666666666666664,65.6030305,0,1,0,0
952.952011,1.0,39.58,39.58,0.0,663.05871,0.083333,0.083333,0.0,0.083333,3,1,1800.0,1665.457998,204.226245,0.0,12,6.860613367248041,6.498370564242432,7.418455693709803,0.5294177838888888,8.154965577514291,3.2983333333333333,138.78816650000002,1,1,0,0
2056.866139,1.0,3373.7,3373.7,0.0,0.0,0.833333,0.833333,0.0,0.0,0,31,7000.0,2647.183713,490.378067,0.0,12,7.629424870060841,0.0,7.881629292671503,0.29383801985714286,5.398250637910362,281.14166666666665,220.59864274999998,2,3,3,3
566.928754,0.909091,903.0,903.0,0.0,0.0,0.090909,0.090909,0.0,0.0,0,1,1500.0,751.551966,193.903676,0.0,11,6.341995977755171,0.0,6.623470052045959,0.3779525026666667,3.875903652285581,82.0909090909091,68.322906,3,1,0,0
1395.907515,1.0,962.12,962.12,0.0,0.0,0.583333,0.583333,0.0,0.0,0,20,1600.0,1081.988109,645.551427,0.0,12,7.242016154488524,0.0,6.987479267254656,0.872442196875,1.676068030750399,80.17666666666666,90.16567574999999,0,1,0,0
18.606861,0.636364,302.5,0.0,302.5,0.0,0.75,0.0,0.666667,0.0,0,17,3000.0,705.81092,112.041868,0.333333,12,2.9758795560033153,0.0,6.560763190241303,0.006202287,6.299528315611447,25.208333333333332,58.81757666666667,1,2,3,3
8419.737786,1.0,3050.48,1475.56,1574.92,2127.489462,1.0,1.0,1.0,0.25,5,67,12300.0,3298.741768,4239.303788,0.0,12,9.038452726438077,7.663167834351558,8.101599492271502,0.6845315273170731,0.7781329041192081,254.20666666666668,274.89514733333334,2,3,2,2
5.168354,0.181818,69.0,29.0,40.0,0.0,0.083333,0.083333,0.083333,0.0,0,3,5000.0,167.350713,41.839613,0.181818,12,1.8194320276102223,0.0,5.126049380822351,0.0010336708,3.9998150317499355,5.75,13.94589275,3,2,0,0
7030.446043,1.0,3747.12,1053.08,2694.04,266.710051,1.0,0.25,1.0,0.083333,1,70,14000.0,1968.080891,1635.841661,0.0,12,8.858147659669255,5.589904495581662,7.585322160070539,0.5021747173571428,1.2030998708010041,312.26,164.00674091666667,0,3,1,1
7091.028361,1.0,0.0,0.0,0.0,2137.809373,0.0,0.0,0.0,0.25,5,0,8500.0,1835.361842,2701.584337,0.0,12,8.866726666199074,7.668004585428917,7.515541633461735,0.8342386307058823,0.6793649995906088,0.0,152.94682016666667,1,0,2,2
1478.552756,1.0,479.1,311.1,168.0,901.677781,0.5,0.416667,0.5,0.083333,1,11,4500.0,4774.597215,478.802097,0.0,12,7.299495129197099,6.805365658065211,8.471274316298269,0.3285672791111111,9.971963875922624,39.925000000000004,397.88310125,2,1,0,0
985.457755,1.0,672.31,103.0,569.31,0.0,1.0,0.166667,1.0,0.0,0,17,2500.0,1656.974517,542.14663,0.0,12,6.894120501433722,0.0,7.4133519658545675,0.394183102,3.056321713186708,56.02583333333333,138.08120975,3,2,3,3
767.708957,1.0,1730.6,661.45,1069.15,0.0,1.0,0.571429,0.857143,0.0,0,45,4000.0,341.459733,126.503057,0.0,7,6.6447124284271775,0.0,5.836154082907423,0.19192723925000002,2.6992211974766747,247.22857142857143,48.77996185714286,0,2,3,3
8670.048011,1.0,0.0,0.0,0.0,7738.744823,0.0,0.0,0.0,0.666667,17,0,12500.0,10496.24166,2094.307389,0.0,12,9.06774494032412,8.954123997435646,9.258867802586556,0.69360384088,5.01179612655227,0.0,874.6868049999999,1,0,2,2
26.767358,0.6,190.0,90.0,100.0,0.0,0.5,0.1,0.3,0.0,0,7,1200.0,270.6586,136.109592,0.0,10,3.323861158153922,0.0,5.604546130880366,0.02230613166666667,1.9885343569320229,19.0,27.065859999999997,2,2,0,0
878.010252,0.833333,4085.23,3705.15,380.08,0.0,0.833333,0.833333,0.666667,0.0,0,43,20000.0,4036.028203,109.759102,1.0,6,6.778796560870859,0.0,8.303264106956851,0.043900512600000004,36.77169482490846,680.8716666666667,672.6713671666666,3,3,1,1
2409.236843,1.0,990.15,772.6,217.55,0.0,0.75,0.416667,0.416667,0.0,0,26,8000.0,707.712681,606.899998,0.0,12,7.787480296759753,0.0,6.5634501989819345,0.301154605375,1.166110863951593,82.5125,58.97605675,0,2,0,0
2891.678357,0.454545,0.0,0.0,0.0,7981.152983,0.0,0.0,0.0,0.083333,4,0,10000.0,1379.83404,1840.913723,0.0,12,7.969938119050999,8.98496345142351,7.230442972400733,0.2891678357,0.749537592533879,0.0,114.98617,1,0,2,2
21.409828,1.0,149.71,0.0,149.71,0.0,0.916667,0.0,0.916667,0.0,0,11,1500.0,141.974905,150.500248,0.166667,12,3.109499612638357,0.0,4.962669125349332,0.014273218666666667,0.9433532960025421,12.475833333333334,11.831242083333334,2,2,3,3
1268.584315,1.0,1835.93,255.32,1580.61,674.180105,1.0,0.25,1.0,0.083333,1,30,1200.0,3021.605454,3148.909502,0.083333,12,7.146444814851071,6.514979477504034,8.013874471541195,1.0571535958333333,0.9595720207522178,152.99416666666667,251.8004545,3,1,0,0
3509.710886,1.0,0.0,0.0,0.0,3448.87085,0.0,0.0,0.0,0.090909,1,0,6000.0,811.884107,833.953708,0.0,11,8.163573827577082,8.146092074542098,6.700588549571122,0.5849518143333333,0.9735361797803769,0.0,73.80764609090909,0,1,2,2
2.566385,0.454545,0.0,0.0,0.0,294.434643,0.0,0.0,0.0,0.083333,1,0,1300.0,379.556939,54.371074,0.0,12,1.2715524777186844,5.688447638102635,5.941635808681966,0.0019741423076923077,6.980861533101222,0.0,31.629744916666667,1,2,0,0
879.987974,1.0,1517.56,1507.56,10.0,0.0,0.583333,0.583333,0.083333,0.0,0,15,1700.0,1812.402979,314.375296,0.166667,12,6.781043975445736,0.0,7.502960457981093,0.5176399847058824,5.765093511037203,126.46333333333332,151.03358158333333,2,2,3,3
868.331112,1.0,1167.15,864.28,302.87,748.152104,1.0,0.25,1.0,0.25,4,26,3000.0,704.323375,240.060933,0.083333,12,6.767724079160446,6.618942039001528,6.558656385590374,0.28944370399999997,2.933935839531208,97.2625,58.693614583333336,3,2,3,3
3093.592745,1.0,47.69,82.41,0.0,1438.951061,0.166667,0.083333,0.0,0.583333,15,1,4100.0,4591.237633,723.343619,0.0,12,8.037411591646439,7.272364406575862,8.43212268600714,0.7545348158536586,6.347242876556018,3.9741666666666666,382.6031360833333,0,0,2,2
